date,US climate policy,International summits,Global warming,Natural disasters
2012-05-17,0.089497954,0.586961031,0.284637839,0.001069695
2012-05-18,0.001774216,0.75386858,0.380841643,0.011580026
2012-05-21,0.332994103,0.368498564,0.799280882,0.186335191
2012-05-22,0.057652742,0.563924074,0.251209408,0.005411623
2012-05-23,0.168423384,0.5809834,0.240953743,0.214017689
2012-05-24,0.023107462,0.821907759,0.786501408,0.047218379
2012-05-25,0.018055841,0.584406316,0.130514786,0.00047868
2012-05-26,0.086113073,0.000318065,0.000318065,0.000318065
2012-05-28,0.035875458,0.464278758,1.1721071,0.141575798
2012-05-29,0.017444203,0.000109676,0.000109676,0.000109676
2012-05-30,0.009625329,0.07530801,0.40958935,0.000445898
2012-05-31,0.430438668,0.00050886,0.088096596,0.105432644
2012-06-01,0.009631297,0.149866447,0.235034019,0.000251756
2012-06-02,0.000703964,0.000351982,0.030904643,0.054556645
2012-06-03,0.000785426,0.000392713,0.03094808,0.000392713
2012-06-04,0.000324213,0.000162106,0.000162106,0.113852292
2012-06-05,0.063918635,0.055883192,0.395900249,0.000388304
2012-06-06,0.505573213,0.375776708,1.151612401,0.144668281
2012-06-07,0.000281911,0.000140955,0.000140955,0.069248818
2012-06-08,0.015211456,0.000140967,0.000140967,0.008640047
2012-06-10,0.000268725,0.000134363,0.365432143,0.000134363
2012-06-11,0.019408233,0.017606109,0.606512249,0.217233032
2012-06-12,0.001345115,0.014131059,0.490047753,0.148541242
2012-06-13,0.280881256,0.362301618,0.265437454,0.302109599
2012-06-14,0.152145922,0.149454832,0.310232341,0.00081382
2012-06-15,0.296092689,0.054847751,0.245265365,0.000581072
2012-06-16,0.468963712,0.000132222,0.000132222,0.015739705
2012-06-17,0.157684937,0.000132118,0.073534735,0.027349684
2012-06-18,0.189797848,0.476207495,0.434762388,0.009076076
2012-06-19,0.015234621,0.644561529,0.29142046,0.113720939
2012-06-20,0.106846645,1.280628681,0.190880537,0.060615841
2012-06-21,0.158617228,0.115483455,0.138212502,0.000799789
2012-06-22,0.001075034,0.806028545,0.155624434,0.200230077
2012-06-25,0.053160727,0.000440315,0.000440315,0.05714801
2012-06-26,0.666575015,0.000959145,0.496799707,0.000959145
2012-06-27,0.129923195,0.0968033,0.415959179,0.000719809
2012-06-28,0.884332895,0.072080284,1.313341737,0.507816136
2012-06-29,0.020983957,0.065773912,0.0674491,0.42813316
2012-06-30,0.272252262,0.000212888,0.085691512,0.000212888
2012-07-01,0.680080891,0.052304778,0.280147791,0.006709128
2012-07-02,0.41665557,0.048755482,0.203911185,0.001386179
2012-07-03,0.448432893,0.543274164,0.191769883,0.069675073
2012-07-04,0.02056483,0.116852224,0.081952579,0.000181927
2012-07-05,0.13226226,0.000563525,0.338524044,0.000563525
2012-07-06,0.11417187,0.000536981,0.486290604,0.113513105
2012-07-07,0.000324149,0.13513492,0.085202426,0.000162074
2012-07-08,0.053740181,6.28796E-05,6.28796E-05,6.28796E-05
2012-07-09,0.155460536,0.024861328,0.283346951,0.116724238
2012-07-10,0.06675788,0.129137009,0.227925971,0.547245026
2012-07-11,0.02706868,0.000443895,0.000443895,0.201783344
2012-07-12,0.66710037,0.264762849,0.125243843,0.305563122
2012-07-13,0.008670126,0.055690296,0.069779672,0.014411632
2012-07-15,0.000346634,0.000173317,0.000173317,0.011770593
2012-07-16,0.023667458,0.675378084,0.390647024,0.000632799
2012-07-17,0.240121946,0.059425961,0.193292364,0.001042213
2012-07-18,0.436665863,0.182501003,0.160064444,0.092369251
2012-07-19,0.116497733,0.000266452,0.138612807,0.323635966
2012-07-20,0.060858384,0.000435743,0.046051197,0.391047329
2012-07-22,0.116178617,0.050028183,0.011049023,0.000324419
2012-07-23,0.000338279,0.000169139,0.000169139,0.778191924
2012-07-24,0.189621598,0.126520067,0.742184639,0.292886227
2012-07-25,0.064264633,0.001506901,0.20422706,0.245583341
2012-07-26,0.298153818,0.00108801,0.356016189,0.091368333
2012-07-27,0.000202145,0.055547722,0.079720058,0.082133189
2012-07-29,0.00095981,0.071760274,0.126891255,0.018935636
2012-07-30,0.258714736,0.000529053,0.141786918,0.238993287
2012-07-31,0.129480705,0.118195288,0.064673856,0.458708256
2012-08-01,0.039837852,0.000453507,0.338125199,0.303732306
2012-08-02,0.00093198,0.259968877,0.134472042,0.00046599
2012-08-03,0.345297515,0.000306184,0.115414001,0.000306184
2012-08-05,0.000430386,0.000215193,0.073657356,0.000215193
2012-08-06,0.646955013,1.112173796,0.436225832,0.006828225
2012-08-07,0.262939215,1.257889152,0.648681223,0.079086676
2012-08-08,0.327779293,0.492944807,0.8869012,0.267080307
2012-08-09,0.002176539,0.001088269,0.001088269,0.001088269
2012-08-10,0.074837357,0.000165478,0.000165478,0.059634499
2012-08-12,0.000414986,0.000207493,0.000207493,0.000207493
2012-08-13,0.000210734,0.000105367,0.000105367,0.000105367
2012-08-14,0.647978961,0.000477954,0.059066102,0.048120275
2012-08-15,0.233491108,0.071509406,0.839356542,0.376808703
2012-08-16,0.000871611,0.035461936,0.141024843,0.162172034
2012-08-17,0.618029833,0.14392969,0.329604089,0.20963183
2012-08-19,0.000879958,0.000439979,0.000439979,0.000439979
2012-08-20,0.031508513,0.29177618,0.028729247,0.13373521
2012-08-21,0.031059004,0.032238044,0.197156325,0.12769255
2012-08-22,0.000267882,0.000133941,0.022804374,0.027599262
2012-08-23,1.065434337,0.268658519,1.003862977,0.074043587
2012-08-24,0.392105639,0.172769204,0.314493835,0.264412522
2012-08-25,0.000406413,0.293733329,0.000203207,0.000203207
2012-08-27,0.001510896,0.000755448,0.141074598,0.000755448
2012-08-28,0.05227961,0.580543399,0.275455922,0.010648469
2012-08-29,0.34558621,0.115583457,0.497573674,0.175071642
2012-08-30,0.225677788,0.554724813,0.354614377,0.031865828
2012-08-31,0.218302876,0.311359137,0.433548033,0.051899701
2012-09-01,0.000184264,0.017714135,9.21321E-05,0.009816195
2012-09-03,0.00078785,0.380677164,0.075712189,0.117698893
2012-09-04,0.002284296,0.54843384,0.524137437,0.001142148
2012-09-05,0.777327597,0.747900188,0.657235563,0.007562516
2012-09-06,0.940000176,0.000320209,0.0518464,0.236578673
2012-09-07,0.604832292,0.168828353,0.402426779,0.042723008
2012-09-08,0.000325587,0.000162794,0.000162794,0.240951449
2012-09-10,0.093217202,0.144084096,0.136345267,0.253775775
2012-09-11,0.440350443,0.4311077,0.740441799,0.096027255
2012-09-12,0.186378121,0.001054512,0.083367854,0.041915387
2012-09-13,0.231125578,0.73154664,1.062061548,0.017408572
2012-09-14,0.016490253,0.02828031,0.598500371,0.039639518
2012-09-16,0.000363783,0.000181892,0.172689915,0.000181892
2012-09-17,0.754937112,0.000686312,0.000686312,0.08481551
2012-09-18,0.020314578,0.000316649,0.166274279,0.000316649
2012-09-19,0.120011114,0.169781297,0.839380324,0.363525927
2012-09-20,0.538888335,0.056519713,0.589093924,0.122312546
2012-09-21,0.000363877,0.445290327,0.035930578,0.000181938
2012-09-22,0.510779262,0.015399435,0.000320883,0.000320883
2012-09-23,0.252441943,0.000482157,0.319741547,0.052505929
2012-09-24,0.238928318,0.388715953,0.448127747,0.052733339
2012-09-25,0.093929119,0.17275992,0.286502481,0.000330651
2012-09-26,0.214167252,0.019454282,0.586915135,0.06611295
2012-09-27,0.000741437,0.000370718,0.000370718,0.000370718
2012-09-28,0.064511053,0.543673158,0.456891626,0.182961047
2012-09-30,0.000358897,0.000179448,0.058790624,0.000179448
2012-10-01,0.173022926,0.663821757,0.558883846,0.102941401
2012-10-02,0.204877749,0.540269315,0.222474292,0.011796243
2012-10-03,0.000302107,0.000151054,0.246719211,0.000151054
2012-10-04,0.001423504,0.079725318,0.000711752,0.000711752
2012-10-05,0.000309061,0.00015453,0.00015453,0.00015453
2012-10-07,0.000509852,0.000254926,0.056256372,0.000254926
2012-10-08,0.119778514,0.049101837,0.39856419,0.001166312
2012-10-09,0.000609758,0.042144246,0.000304879,0.153746843
2012-10-10,0.08752919,0.043143094,0.366342604,0.0514079
2012-10-11,0.037443217,0.000631146,0.051492717,0.000631146
2012-10-12,0.292450815,0.000439216,0.01793183,0.000439216
2012-10-15,0.000473851,0.000236925,0.000236925,0.029571824
2012-10-16,0.086044125,0.000548064,0.036331136,0.000548064
2012-10-17,0.000383018,0.000191509,0.000191509,0.126071662
2012-10-19,0.713777006,0.031253688,0.145480901,0.018623859
2012-10-20,0.000908254,0.332354993,0.000454127,0.09444426
2012-10-22,0.071755387,0.000501032,0.000501032,0.48356393
2012-10-23,0.007110317,0.000606605,0.000606605,0.000606605
2012-10-24,0.000651517,0.080175593,0.727321267,0.000325759
2012-10-25,0.726427913,0.580363989,0.554428816,0.017914644
2012-10-26,0.078495488,0.000789823,0.754596055,0.000789823
2012-10-28,0.0522587,0.000497445,0.706148028,0.000497445
2012-10-29,0.067483969,0.000517759,0.000517759,0.000517759
2012-10-30,0.163798749,0.066109836,0.075505361,0.503367543
2012-10-31,0.422364175,0.092064798,1.010046482,0.395274967
2012-11-01,0.351634711,0.182139009,0.3285456,0.261252016
2012-11-02,0.575210512,0.108623162,0.480723828,0.657476604
2012-11-04,0.1169772,7.11404E-05,0.026796384,7.11404E-05
2012-11-05,0.120435499,0.132804468,0.641815424,0.012870152
2012-11-06,0.709901094,0.371647298,1.327580094,0.218326122
2012-11-07,2.041537523,0.143383563,0.789990425,0.822130382
2012-11-08,0.685310841,0.015951537,0.880894661,0.208968028
2012-11-09,0.554107487,0.749101639,0.618299723,0.424357265
2012-11-11,0.058130562,0.778462648,0.075524062,0.025894159
2012-11-12,0.217244714,0.175894275,0.721068144,1.736550093
2012-11-13,0.001745894,0.293858349,0.45862481,0.000872947
2012-11-14,1.819295645,0.158133715,1.387396932,0.014882643
2012-11-15,0.628655016,0.223380849,0.46775651,0.000668088
2012-11-16,0.325303376,0.44518739,0.478796363,0.241251066
2012-11-18,0.107042141,0.615915835,0.00017806,0.00017806
2012-11-19,0.550175786,0.385257125,0.616697073,0.073253527
2012-11-20,0.75658828,0.692396879,0.782185018,1.037405014
2012-11-21,0.11502628,0.888189912,0.939117014,0.001173213
2012-11-22,0.025696626,0.674669445,0.211373359,0.000236018
2012-11-23,0.065227196,0.226207241,0.122691087,0.00043114
2012-11-25,0.668150783,0.546676934,0.155712456,0.000392126
2012-11-26,0.058179054,0.982127011,0.397194505,0.000387887
2012-11-27,1.405316949,0.597257674,0.813643277,1.227785587
2012-11-28,0.528768182,2.671312571,1.353102326,0.47840336
2012-11-29,0.219345748,2.082977533,0.406620085,0.031178214
2012-11-30,0.386401713,1.672748089,0.963974893,0.001341813
2012-12-01,0.048031669,0.424427599,0.173742488,0.000421606
2012-12-02,0.034666628,0.236753196,0.801207423,0.082562394
2012-12-03,0.189814299,1.881841421,1.642194152,0.250612319
2012-12-04,1.228755951,1.556096554,1.299046278,0.043596663
2012-12-05,0.054884311,2.115186214,0.810071766,0.08353401
2012-12-06,0.460055232,1.991317868,0.451151341,0.389420152
2012-12-07,0.585266471,1.97194612,0.678039491,0.001383672
2012-12-08,0.382971406,4.933385849,0.791254938,0.002664441
2012-12-09,0.154716551,0.903749466,0.120740175,0.149976715
2012-12-10,0.45978716,1.106966972,0.291340083,0.029057022
2012-12-11,0.413791746,0.503082573,0.873270988,0.139983922
2012-12-12,0.04032144,0.062797412,0.21567595,0.053671762
2012-12-13,0.114064083,0.067123696,0.224344581,0.108960629
2012-12-14,0.477756262,0.606339335,1.087736964,0.380618304
2012-12-17,0.777512491,0.102513112,0.553356111,0.264866233
2012-12-18,0.130392641,0.284328043,0.587920189,0.001012243
2012-12-19,0.58575362,0.283056498,0.97750181,0.095008858
2012-12-20,0.517014265,0.160023674,0.148692444,0.208271638
2012-12-21,0.632224143,0.358048141,0.166904777,0.162053972
2012-12-23,0.008507855,0.000153017,0.000153017,0.05186709
2012-12-24,0.286521167,0.374290854,0.185723245,0.152819991
2012-12-26,0.043849561,0.000154759,0.031016292,0.000154759
2012-12-27,1.391474962,0.109175183,0.738866329,0.11099223
2012-12-30,1.147144556,0.000322563,0.163363218,0.368923873
2013-01-01,0.088448092,0.000253412,0.000253412,0.451385915
2013-01-02,0.000318902,0.163063958,0.376132429,0.000159451
2013-01-03,0.354129672,0.163489193,0.376549989,0.000580744
2013-01-04,0.81111598,0.012303283,0.053073276,0.135262221
2013-01-06,0.000259066,0.000142621,0.162307024,0.000129533
2013-01-07,0.000249421,0.000124711,0.000124711,0.652495742
2013-01-08,0.119626433,0.105262488,0.090727694,0.009839647
2013-01-09,0.507748127,0.000843027,0.393954694,0.076440319
2013-01-10,0.276403576,0.000817613,0.691638649,0.000817613
2013-01-11,0.636282802,0.005082736,0.24121055,0.007284532
2013-01-12,0.223865613,0.000139499,0.027160091,0.074340023
2013-01-13,0.000328356,0.128049433,0.256377041,0.000164178
2013-01-14,0.328222454,0.280707836,0.276064813,0.11211428
2013-01-15,0.083058253,0.624485791,1.330026031,0.383494318
2013-01-16,0.098263256,0.037845608,0.138732836,0.021222014
2013-01-17,0.283906162,0.000434189,0.248132914,0.100532703
2013-01-18,1.966850042,0.191996515,0.706066787,0.326174766
2013-01-21,1.131260157,0.168860927,0.633860886,0.269223869
2013-01-22,1.840495229,0.507341504,0.563131988,0.261935174
2013-01-23,2.346239805,0.064975798,0.881577313,0.232411042
2013-01-24,1.954811573,0.097233005,0.463909835,0.153304577
2013-01-25,1.072216272,0.000946388,0.703980386,0.044621665
2013-01-27,0.197506055,0.000314278,0.322212934,0.100323744
2013-01-28,0.508044839,0.281538606,0.544993699,0.051778425
2013-01-29,1.305909157,0.192427099,1.223789692,0.198180929
2013-01-30,0.292872727,0.068188563,0.182811797,0.105283186
2013-01-31,0.760709226,0.136703089,0.049224056,0.116560355
2013-02-01,2.123287678,0.002225324,0.633689404,0.070190527
2013-02-02,0.631592274,7.32098E-05,7.32098E-05,7.32098E-05
2013-02-04,1.155287266,0.120703645,0.119752631,0.147163644
2013-02-05,0.900387824,0.000577195,0.535098851,0.222006306
2013-02-06,1.090524197,0.040635895,0.793836296,0.066464387
2013-02-07,2.001894951,0.021118177,0.531911254,0.011423857
2013-02-08,0.541183293,0.000409385,0.023132021,0.16425544
2013-02-09,0.059901312,0.000223598,0.000223598,0.042195894
2013-02-10,0.433255792,0.035713963,0.006684993,0.030396998
2013-02-11,0.50884819,0.058546849,0.582466245,0.068142451
2013-02-12,1.329445243,0.393088251,0.586735606,0.030755065
2013-02-13,4.592623234,0.015067956,1.274215221,0.186405778
2013-02-14,1.327360034,0.001821583,0.745939016,0.127269223
2013-02-15,0.831342697,0.00077672,0.171363518,0.068995498
2013-02-17,0.288501203,0.506498337,0.052991029,0.067443401
2013-02-18,0.310977548,0.000808299,0.547417641,0.000808299
2013-02-19,1.092645288,0.013934484,0.583624899,0.001375124
2013-02-20,0.878441513,0.01955911,0.666004241,0.000605943
2013-02-21,0.204555213,0.140944541,0.281016976,0.000622785
2013-02-22,1.723230124,0.216328323,0.47790426,0.140419409
2013-02-24,0.030244596,0.000146644,0.000146644,0.068609059
2013-02-25,0.464858234,0.019257212,0.377352566,0.143414497
2013-02-26,1.804603219,0.10765399,0.420186907,0.340843469
2013-02-27,0.379388124,0.034519266,0.3417283,0.260821283
2013-02-28,0.467824936,0.128763273,0.794684052,0.224231526
2013-03-01,1.05580914,0.000821614,0.133285284,0.019680385
2013-03-04,1.899080873,0.123252258,1.622758389,0.240989119
2013-03-05,0.511119008,0.058840699,0.552396357,0.070331007
2013-03-06,0.80907625,0.149779931,0.382920086,0.170669243
2013-03-07,0.740906358,0.418512553,0.602754891,0.108564846
2013-03-08,0.098082468,0.001070891,0.001070891,0.090454668
2013-03-10,0.097889923,0.0004464,0.140392631,0.029797323
2013-03-11,0.589872301,0.096589088,0.131693974,0.119941771
2013-03-12,0.132150844,0.030213192,0.034448575,0.111846536
2013-03-13,0.190371647,0.000486502,0.24973318,0.115200028
2013-03-14,0.22441417,0.23795706,0.474005103,0.192532539
2013-03-15,1.768495679,0.093338229,0.698080003,0.189707696
2013-03-17,0.000356154,0.000178077,0.078258008,0.05183439
2013-03-18,0.156802148,0.026019486,0.023512809,0.264662087
2013-03-19,0.086586781,0.106778823,0.543624222,0.000331817
2013-03-20,0.199408144,0.055902392,0.400793463,0.066051334
2013-03-21,0.00165144,0.469392776,0.414346933,0.042118467
2013-03-22,0.235167146,0.000962846,0.000962846,0.314490527
2013-03-24,0.653451145,0.02189534,0.173562095,0.012768339
2013-03-25,1.45938468,0.000903931,0.305470377,0.166591793
2013-03-26,0.400449485,0.000845414,0.17799142,0.122410208
2013-03-27,0.072842672,0.251582682,1.118614793,0.001417383
2013-03-28,0.517792344,0.212113217,0.545319557,0.00055788
2013-03-29,0.275585949,0.000127939,0.072184756,0.009699593
2013-03-31,0.000292348,0.000146174,0.015708262,0.000146174
2013-04-02,0.046609849,0.070517004,0.173167691,0.355937213
2013-04-03,0.758621693,0.000622981,0.352557123,0.026815819
2013-04-04,0.832815528,0.032751113,0.242604896,0.272441745
2013-04-07,0.034592867,0.01005631,0.051148634,0.024711788
2013-04-08,0.492833257,0.000262698,0.201951608,0.02202962
2013-04-09,0.784828126,0.127853885,0.371701479,0.141997263
2013-04-10,0.746465564,0.018620543,0.501464605,0.177578717
2013-04-11,1.176707149,0.044544846,0.379467815,0.000927819
2013-04-12,0.042183548,0.179738075,1.076660156,0.000670237
2013-04-14,0.184496686,0.027450927,9.65262E-05,9.65262E-05
2013-04-15,0.329579979,0.499945164,1.474148273,0.002277951
2013-04-16,0.971850753,0.102571435,0.492836028,0.21890004
2013-04-17,0.454638034,0.662109852,1.273179173,0.127107412
2013-04-18,0.682684541,0.000679049,0.43496868,0.016771758
2013-04-19,0.001672594,0.000836297,0.000836297,0.076819122
2013-04-21,0.000572997,0.13151446,0.000286498,0.000286498
2013-04-22,0.000516448,0.000258224,0.000258224,0.000258224
2013-04-23,0.67241025,0.158642471,1.030064702,0.111858748
2013-04-24,0.190178543,0.001352094,0.124371216,0.043231655
2013-04-25,0.690978825,0.00042768,0.064437211,0.00042768
2013-04-26,0.066847347,0.628681064,0.536041856,0.009020553
2013-04-28,0.00030907,0.000154535,0.160907432,0.000154535
2013-04-29,0.274276853,0.048864808,0.303613901,0.300556719
2013-04-30,0.505043983,0.278980374,0.40725857,0.514578402
2013-05-01,0.000566284,0.246247426,0.455419421,0.000283142
2013-05-02,0.021911457,0.528574288,0.508651733,0.007394094
2013-05-03,0.334690511,0.747408509,0.35953325,0.000820602
2013-05-06,0.058917712,0.194770649,0.268862277,0.000493232
2013-05-07,0.034695961,0.49378112,0.220483646,0.00035581
2013-05-08,0.000571255,0.000285628,0.102219559,0.000285628
2013-05-09,0.110556036,0.00030474,0.03303279,0.044611473
2013-05-10,0.408547461,0.126537934,0.285645127,0.022013931
2013-05-12,0.006263231,0.026685607,0.149734452,0.000179502
2013-05-13,0.204572633,0.342696786,0.552031994,0.60934025
2013-05-14,0.217581049,0.138269961,0.454152614,0.000778424
2013-05-15,0.524134755,0.095257215,0.253439009,0.10052257
2013-05-16,1.372997284,0.13974461,1.246363997,0.085432872
2013-05-17,0.49694103,0.131225049,0.773334801,0.152871907
2013-05-19,0.100634873,0.175671905,0.223348424,0.000310283
2013-05-20,0.531628728,0.176204294,0.201360404,0.119975954
2013-05-21,0.000965856,0.267335057,0.502453268,0.010568187
2013-05-22,0.561338663,0.001003398,0.255923212,0.173897982
2013-05-23,0.273451895,0.178600252,0.891603231,0.077482626
2013-05-26,0.152736157,7.18153E-05,0.05214962,0.023978159
2013-05-27,0.038077507,0.166155338,0.607383072,0.000627552
2013-05-28,0.000770383,0.504516959,0.412552953,0.006315794
2013-05-29,0.284936547,0.03718042,0.223878235,0.00110762
2013-05-30,0.015667932,0.153300256,0.885957241,0.123799607
2013-05-31,0.181099027,0.046720825,0.407224596,0.000437315
2013-06-01,0.000201738,0.061330378,0.000100869,0.009474104
2013-06-03,0.096676789,0.54997611,0.620485306,0.000428778
2013-06-04,0.291071236,0.019546216,1.632391214,0.694301426
2013-06-05,0.037181597,0.071517453,0.001199458,0.742195368
2013-06-06,0.363636881,0.000388976,0.047795258,0.389700979
2013-06-07,0.341327131,0.071971469,0.306021065,0.07288751
2013-06-08,0.143252149,0.17753239,0.219805166,0.130019799
2013-06-09,0.060693216,0.000310001,0.049239237,0.345658243
2013-06-10,0.150030226,0.611665428,1.01795423,0.001175582
2013-06-11,0.066278465,1.146878123,0.734531164,0.051723976
2013-06-12,0.497743279,0.077150285,0.341972977,0.000574434
2013-06-13,0.050333451,0.392210573,0.035786532,0.084612578
2013-06-14,0.182560325,0.528759241,0.000383177,0.015626861
2013-06-15,0.000276186,0.398957282,0.054802973,0.000138093
2013-06-16,1.077812314,0.019127296,0.110502295,0.027596768
2013-06-17,0.772781253,0.013327651,0.552176178,0.053215481
2013-06-18,0.685575247,0.178653494,0.459653854,0.159112722
2013-06-19,0.729695737,0.49206084,0.977336407,0.144039959
2013-06-20,1.471783638,0.166706264,0.490374506,0.291721702
2013-06-21,0.528351247,0.129032403,0.865817785,0.08131779
2013-06-22,0.378031999,0.001455326,0.84578073,0.02688073
2013-06-23,0.415991724,0.541060448,0.186937541,0.000485029
2013-06-24,0.647034526,0.000462895,0.424814224,0.017126525
2013-06-25,2.918714762,0.384611964,2.926913977,0.616624892
2013-06-26,1.905179739,0.427662671,0.905363679,0.186947033
2013-06-27,1.46097064,0.249968007,0.458856553,0.447486162
2013-06-30,0.245694876,0.062393937,0.308542848,0.000312688
2013-07-01,0.577961087,0.009610073,0.645973027,0.051090132
2013-07-02,0.503186107,0.149241716,0.142606914,0.040529042
2013-07-03,0.360448897,0.000395082,0.194484621,0.052906614
2013-07-04,0.000506856,0.000253428,0.000253428,0.067039244
2013-07-05,0.020261481,0.026784886,0.000105102,0.000105102
2013-07-08,0.134624287,0.000643469,0.193885803,0.033771064
2013-07-09,0.466926277,0.237093538,0.20317933,0.003108842
2013-07-10,0.995966733,0.238581002,0.969584584,0.172223225
2013-07-11,0.030172413,0.123153254,0.230326191,0.08270663
2013-07-12,0.394389898,0.000769963,0.261676729,0.218880922
2013-07-13,0.000305624,0.037085827,0.005174975,0.000152812
2013-07-15,0.312836856,0.039832562,0.000785952,0.045573704
2013-07-16,0.001691054,0.000845527,0.045057718,0.000845527
2013-07-17,0.517245948,0.060468156,0.313047945,0.000893358
2013-07-18,2.309155703,0.02361434,0.344118714,0.016346183
2013-07-19,0.237075433,0.070800774,0.281205237,0.00075467
2013-07-21,0.000556032,0.000278016,0.071961187,0.000278016
2013-07-22,0.178248122,0.000536256,0.078070708,0.060502123
2013-07-23,0.023413289,0.438064963,0.159340501,0.002937363
2013-07-24,0.001809276,0.000904638,0.36062777,0.000904638
2013-07-25,0.333084762,0.000508924,0.151841432,0.000508924
2013-07-26,0.001513493,0.036947791,0.025595488,0.026198845
2013-07-27,0.000230184,0.000115092,0.000115092,0.000115092
2013-07-28,0.132373437,0.00032027,0.00032027,0.02516597
2013-07-29,0.024992784,0.000446043,0.260867178,0.000446043
2013-07-30,0.484718561,0.04850433,0.168925762,0.024970086
2013-07-31,0.233866155,0.000440511,0.000440511,0.000440511
2013-08-01,0.589728057,0.000124341,0.064197153,0.000124341
2013-08-02,0.190521017,0.000309498,0.325186253,0.000309498
2013-08-05,0.02459106,0.000518563,0.267322242,0.000518563
2013-08-06,0.113683052,0.430351347,0.573120058,0.000768146
2013-08-07,0.181617275,0.047707871,0.000186237,0.000186237
2013-08-08,0.276228875,0.000647048,0.21422407,0.116683722
2013-08-09,0.184061617,0.125695094,0.539018035,0.030041259
2013-08-12,0.126612708,0.213189974,0.418334335,0.000769906
2013-08-13,1.030119419,0.000851453,0.402698696,0.209216535
2013-08-14,0.254087448,0.000364952,0.013149159,0.390495926
2013-08-15,0.071798921,0.066005126,0.218865901,0.017436808
2013-08-16,0.170078278,0.530269384,1.046482563,0.000750156
2013-08-17,0.013398172,0.000124726,0.000124726,0.394363761
2013-08-18,0.000318151,0.000159076,0.234755278,0.040857542
2013-08-19,0.000221777,0.000110888,0.162957072,0.000110888
2013-08-20,0.418020606,0.000229732,0.105323032,0.005961898
2013-08-21,0.125275984,0.000797537,0.332142085,0.036021251
2013-08-22,0.000173729,8.68645E-05,0.280098975,0.013366594
2013-08-23,0.131847024,0.001088251,0.11834427,0.492635816
2013-08-27,0.032861147,0.00020474,0.059554946,0.126212448
2013-08-28,0.117506988,0.001089631,0.203477055,0.79107517
2013-08-29,0.286483616,0.001141899,0.6623469,0.100866787
2013-08-30,0.257366329,0.058501966,0.531273961,0.042988691
2013-09-01,0.000329457,0.000164729,0.000164729,0.000164729
2013-09-03,0.019891758,0.170744777,0.716670513,0.000693998
2013-09-04,0.000593286,0.000296643,0.000296643,0.011967318
2013-09-05,1.357979655,0.340783209,0.001144677,0.010347199
2013-09-06,0.42998147,0.772234917,0.331203908,0.000669931
2013-09-09,0.304463625,0.281184375,1.393530607,0.066609621
2013-09-10,1.042075038,0.271728605,1.111813784,0.095818281
2013-09-11,0.444833487,0.043223053,0.293086946,0.100771368
2013-09-12,0.81787318,0.25447759,0.533271909,0.204585344
2013-09-13,0.001006985,0.091827333,0.025874417,0.438979268
2013-09-15,0.000785034,0.000392517,0.000392517,0.000392517
2013-09-16,0.415540516,0.000655748,0.188059703,0.000655748
2013-09-17,0.388834924,0.000329622,0.259133488,0.007277282
2013-09-18,1.320197821,0.037408296,0.677458167,0.001037012
2013-09-19,0.69351846,0.000470926,0.487562597,0.007401272
2013-09-20,1.684285164,0.408098608,1.454312325,0.036229424
2013-09-22,0.112076685,0.286872983,0.12003167,0.000542583
2013-09-23,0.000850976,0.000425488,0.000425488,0.374947041
2013-09-24,0.659961283,0.267657846,0.025189236,0.015574195
2013-09-25,0.000343578,0.346818805,0.106345154,0.000171789
2013-09-26,0.409808904,0.413281888,0.779546797,0.044329695
2013-09-27,0.223983437,0.655573189,0.773199975,0.003377025
2013-09-30,0.374256343,8.95831E-05,0.031726349,0.010310953
2013-10-01,0.784145951,0.31697455,0.841036797,0.147232145
2013-10-02,0.030297982,0.123436213,0.044705719,0.093543112
2013-10-03,0.001233077,0.25022006,0.529410958,0.000616539
2013-10-04,0.649606347,0.515763223,0.105782144,0.000907144
2013-10-07,1.420385838,0.242958859,1.323880076,0.002457448
2013-10-08,0.000452306,0.000226153,0.201849654,0.000226153
2013-10-09,0.469017029,0.042875778,0.949390531,0.022328433
2013-10-10,0.112166114,0.031462803,0.553666592,0.001220517
2013-10-11,0.491452336,0.000228385,0.161663249,0.000228385
2013-10-12,0.014376332,0.000265102,0.000265102,0.000265102
2013-10-13,0.110279404,0.000109696,0.081149407,0.000109696
2013-10-14,0.579949021,0.490596592,0.175410897,0.000640194
2013-10-15,1.589231849,0.001670947,0.667882979,0.025053913
2013-10-16,0.163562,0.175773352,0.00070848,0.047456015
2013-10-17,0.226173654,0.00332531,0.018787062,0.000195891
2013-10-18,0.000375951,0.000187975,0.041217718,0.000187975
2013-10-20,0.97511363,0.043058384,0.446577936,0.000628401
2013-10-21,0.730782866,0.35267666,0.55537951,0.248624846
2013-10-22,0.307560444,0.891758144,0.293482691,0.000970924
2013-10-23,1.030400395,0.059471488,0.410367489,1.133691311
2013-10-24,0.334202081,0.267116845,1.919971228,0.037780832
2013-10-25,0.054463699,0.099532291,0.094690979,0.416376472
2013-10-28,0.539512873,0.617183328,1.072569609,0.158541515
2013-10-29,0.787718952,0.08325325,0.816621959,0.277470887
2013-10-30,0.294049948,0.257884473,1.242795467,0.018641323
2013-10-31,0.748792171,0.895062268,0.877485931,0.068569563
2013-11-01,0.364535272,0.089574888,0.156381145,0.156031534
2013-11-03,0.000388881,0.075568743,0.152902409,0.028096149
